"Horas_Estudio","Asistencia","Acceso_Recursos","Actividades_Extracurriculares","Horas_Sueno","Puntuaciones_Previas","Acceso_Internet","Sesiones_Tutoria","Ingresos_Familiares","Influencia_Companeros","Actividad_Fisica","Discapacidades_Aprendizaje","Nivel_Educativo_Padres","Distancia_Hogar","Sexo","Puntuacion_Examen","Sesiones_Tutoria_log","Asistencia_log","Asistencia_sqrt","Asistencia_boxcox","Nivel_Motivacion_Media","Nivel_Motivacion_Alta","Involucramiento_Parental_Medio","Involucramiento_Parental_Alto","Calidad_Profesor_Media","Calidad_Profesor_Alta","Tipo_Escuela_Privada"
26,73,"Medio","No",6,55,"Si",1,"Medio","Positiva",4,"No","Postgrado","Cerca","Masculino",67,0.693147180559945,4.30406509320417,8.54400374531753,27.3605202070912,1,0,1,0,0,0,0
17,82,"Medio","Si",9,63,"Si",2,"Bajo","Neutral",2,"No","Universitaria","Moderado","Masculino",65,1.09861228866811,4.4188406077966,9.05538513813742,29.8014050155455,1,0,0,0,1,0,1
19,66,"Bajo","No",7,58,"Si",5,"Medio","Positiva",4,"No","Universitaria","Moderado","Femenino",64,1.79175946922805,4.20469261939097,8.12403840463596,25.3990837029176,1,0,1,0,0,0,0
28,78,"Medio","No",8,87,"Si",2,"Bajo","Positiva",2,"No","Postgrado","Cerca","Masculino",71,1.09861228866811,4.36944785246702,8.83176086632785,28.7270430074796,0,0,0,1,1,0,0
12,95,"Alto","Si",5,85,"Si",2,"Alto","Negativa",2,"No","Universitaria","Cerca","Masculino",70,1.09861228866811,4.56434819146784,9.74679434480896,33.1899475010386,1,0,1,0,1,0,0
12,77,"Bajo","Si",6,90,"Si",2,"Medio","Neutral",2,"No","Secundaria","Cerca","Femenino",63,1.09861228866811,4.35670882668959,8.77496438739212,28.4558923484917,1,0,1,0,0,0,0
16,94,"Medio","No",8,85,"Si",3,"Bajo","Neutral",2,"No","Secundaria","Cerca","Femenino",68,1.38629436111989,4.55387689160054,9.69535971483266,32.9344590650483,1,0,0,0,0,1,0
26,84,"Medio","Si",8,56,"No",1,"Medio","Negativa",2,"No","Universitaria","Cerca","Femenino",67,0.693147180559945,4.44265125649032,9.16515138991168,30.3326693556488,1,0,1,0,1,0,0
11,68,"Alto","Si",5,99,"Si",1,"Alto","Neutral",4,"No","Postgrado","Cerca","Femenino",66,0.693147180559945,4.23410650459726,8.24621125123532,25.9656018732522,1,0,1,0,1,0,0
3,83,"Bajo","Si",7,59,"Si",2,"Medio","Positiva",5,"No","Secundaria","Moderado","Masculino",63,1.09861228866811,4.43081679884331,9.1104335791443,30.0675172565702,0,0,0,1,0,1,0
17,80,"Medio","Si",7,68,"Si",0,"Medio","Negativa",5,"Si","Universitaria","Cerca","Femenino",65,0,4.39444915467244,8.94427190999916,29.2662386722107,1,0,1,0,1,0,1
23,76,"Alto","Si",6,85,"Si",2,"Bajo","Positiva",3,"Si","Secundaria","Lejos","Masculino",66,1.09861228866811,4.34380542185368,8.71779788708135,28.1836831634198,0,0,1,0,1,0,0
27,65,"Medio","Si",8,57,"Si",2,"Bajo","Negativa",4,"No","Postgrado","Cerca","Femenino",65,1.09861228866811,4.18965474202643,8.06225774829855,25.1138970113555,1,0,1,0,0,0,0
17,77,"Medio","Si",5,59,"Si",2,"Medio","Neutral",4,"No","Secundaria","Cerca","Masculino",65,1.09861228866811,4.35670882668959,8.77496438739212,28.4558923484917,1,0,0,0,0,1,1
18,63,"Bajo","No",6,94,"Si",2,"Medio","Neutral",2,"Si","Secundaria","Cerca","Masculino",63,1.09861228866811,4.15888308335967,7.93725393319377,24.5395387185845,1,0,0,1,0,1,0
27,64,"Alto","No",8,67,"Si",0,"Bajo","Positiva",3,"No","Secundaria","Cerca","Masculino",65,0,4.17438726989564,8,24.8273909713608,1,0,1,0,1,0,0
9,77,"Alto","Si",7,83,"Si",1,"Bajo","Neutral",4,"Si","Secundaria","Lejos","Masculino",62,0.693147180559945,4.35670882668959,8.77496438739212,28.4558923484917,1,0,0,0,0,1,1
18,72,"Medio","Si",7,93,"Si",1,"Medio","Positiva",3,"No","Universitaria","Cerca","Femenino",66,0.693147180559945,4.29045944114839,8.48528137423857,27.0838897841752,1,0,1,0,1,0,0
21,97,"Bajo","No",7,99,"Si",1,"Alto","Negativa",3,"No","Postgrado","Cerca","Femenino",71,0.693147180559945,4.58496747867057,9.8488578017961,33.6985186145644,1,0,1,0,1,0,0
23,75,"Bajo","Si",8,61,"Si",2,"Bajo","Positiva",2,"No","Secundaria","Lejos","Femenino",64,1.09861228866811,4.33073334028633,8.66025403784439,27.9103973090706,0,1,0,0,1,0,0
17,90,"Medio","Si",8,56,"Si",0,"Medio","Neutral",4,"No","Universitaria","Cerca","Femenino",67,0,4.51085950651685,9.48683298050514,31.9042224374586,0,0,1,0,1,0,1
20,81,"Medio","No",8,87,"Si",1,"Alto","Neutral",3,"No","Secundaria","Cerca","Masculino",68,0.693147180559945,4.40671924726425,9,29.5343173821803,1,0,1,0,1,0,1
5,88,"Medio","No",7,59,"Si",3,"Bajo","Negativa",3,"No","Universitaria","Cerca","Femenino",63,1.38629436111989,4.48863636973214,9.38083151964686,31.3839670841923,1,0,1,0,1,0,0
16,70,"Medio","Si",6,79,"Si",0,"Alto","Negativa",3,"No","Universitaria","Cerca","Femenino",64,0,4.26267987704132,8.36660026534076,26.5271425203459,0,1,0,0,0,1,0
23,98,"Alto","Si",6,77,"Si",1,"Bajo","Neutral",1,"No","Postgrado","Cerca","Femenino",74,0.693147180559945,4.59511985013459,9.89949493661167,33.9516228179442,1,0,0,1,0,1,0
14,81,"Medio","Si",5,78,"Si",2,"Alto","Positiva",4,"No","Postgrado","Cerca","Masculino",68,1.09861228866811,4.40671924726425,9,29.5343173821803,1,0,0,0,0,1,0
20,93,"Medio","Si",6,82,"No",1,"Medio","Positiva",3,"Si","Secundaria","Moderado","Femenino",68,0.693147180559945,4.54329478227,9.64365076099295,32.6781539201505,0,0,1,0,0,1,0
23,75,"Alto","Si",6,93,"No",2,"Medio","Neutral",3,"No","Postgrado","Moderado","Femenino",69,1.09861228866811,4.33073334028633,8.66025403784439,27.9103973090706,1,0,0,1,0,0,0
18,64,"Medio","Si",9,64,"Si",4,"Bajo","Negativa",4,"Si","Secundaria","Cerca","Masculino",61,1.6094379124341,4.17438726989564,8,24.8273909713608,1,0,0,0,1,0,0
21,87,"Alto","Si",5,78,"Si",1,"Bajo","Positiva",2,"No","Secundaria","Cerca","Femenino",69,0.693147180559945,4.47733681447821,9.32737905308882,31.1225111484748,0,1,0,0,1,0,1
14,60,"Bajo","Si",9,67,"Si",3,"Alto","Positiva",3,"No","Secundaria","Cerca","Femenino",61,1.38629436111989,4.11087386417331,7.74596669241483,23.6676209733059,0,0,0,0,0,1,0
19,79,"Alto","Si",7,66,"Si",3,"Alto","Positiva",3,"Si","Secundaria","Cerca","Masculino",67,1.38629436111989,4.38202663467388,8.88819441731559,28.9971527495702,0,0,1,0,1,0,0
24,68,"Alto","No",7,51,"Si",0,"Bajo","Neutral",4,"No","Secundaria","Cerca","Femenino",63,0,4.23410650459726,8.24621125123532,25.9656018732522,1,0,0,0,0,0,1
21,85,"Medio","No",8,80,"Si",3,"Bajo","Positiva",3,"Si","Universitaria","Moderado","Femenino",68,1.38629436111989,4.45434729625351,9.21954445729289,30.5968761463216,1,0,1,0,0,1,0
16,99,"Medio","No",5,99,"No",0,"Bajo","Neutral",5,"No","Universitaria","Moderado","Femenino",68,0,4.60517018598809,9.9498743710662,34.2039533818444,0,0,1,0,1,0,1
21,79,"Bajo","Si",6,88,"Si",2,"Alto","Neutral",1,"No","Secundaria","Cerca","Masculino",67,1.09861228866811,4.38202663467388,8.88819441731559,28.9971527495702,0,0,1,0,1,0,0
24,93,"Medio","Si",5,62,"Si",1,"Alto","Negativa",3,"No","Universitaria","Moderado","Femenino",69,0.693147180559945,4.54329478227,9.64365076099295,32.6781539201505,0,1,0,0,1,0,1
8,80,"Medio","No",6,86,"Si",2,"Bajo","Neutral",3,"No","Secundaria","Cerca","Masculino",64,1.09861228866811,4.39444915467244,8.94427190999916,29.2662386722107,1,0,0,1,1,0,0
27,80,"Bajo","No",6,65,"Si",1,"Bajo","Positiva",4,"No","Postgrado","Cerca","Masculino",67,0.693147180559945,4.39444915467244,8.94427190999916,29.2662386722107,0,0,0,0,1,0,0
18,97,"Alto","No",9,88,"Si",1,"Alto","Neutral",3,"Si","Secundaria","Cerca","Femenino",70,0.693147180559945,4.58496747867057,9.8488578017961,33.6985186145644,0,0,1,0,1,0,0
23,96,"Alto","Si",6,93,"Si",5,"Bajo","Negativa",4,"No","Secundaria","Cerca","Femenino",72,1.79175946922805,4.57471097850338,9.79795897113271,33.4446303869241,0,0,0,0,1,0,0
27,91,"Alto","No",4,67,"Si",1,"Alto","Neutral",2,"No","Secundaria","Moderado","Femenino",71,0.693147180559945,4.52178857704904,9.53939201416946,32.1630474763355,1,0,0,0,0,1,1
12,72,"Medio","No",6,50,"Si",1,"Bajo","Positiva",3,"No","Universitaria","Cerca","Masculino",62,0.693147180559945,4.29045944114839,8.48528137423857,27.0838897841752,0,1,1,0,1,0,0
16,82,"Medio","Si",8,65,"Si",2,"Bajo","Positiva",5,"Si","Postgrado","Cerca","Masculino",67,1.09861228866811,4.4188406077966,9.05538513813742,29.8014050155455,0,1,1,0,1,0,1
18,69,"Alto","Si",9,60,"Si",3,"Bajo","Negativa",2,"No","Universitaria","Lejos","Femenino",64,1.38629436111989,4.24849524204936,8.30662386291807,26.2469825906804,1,0,1,0,1,0,0
15,78,"Medio","Si",7,81,"Si",0,"Medio","Neutral",2,"No","Secundaria","Cerca","Masculino",64,0,4.36944785246702,8.83176086632785,28.7270430074796,1,0,1,0,0,0,0
30,79,"Medio","No",6,65,"Si",1,"Bajo","Negativa",4,"No","Postgrado","Cerca","Femenino",70,0.693147180559945,4.38202663467388,8.88819441731559,28.9971527495702,1,0,0,1,1,0,0
15,93,"Medio","Si",7,52,"Si",3,"Bajo","Negativa",5,"No","Universitaria","Cerca","Femenino",68,1.38629436111989,4.54329478227,9.64365076099295,32.6781539201505,1,0,1,0,1,0,0
17,96,"Medio","No",8,77,"Si",1,"Medio","Neutral",3,"No","Postgrado","Cerca","Femenino",70,0.693147180559945,4.57471097850338,9.79795897113271,33.4446303869241,1,0,1,0,1,0,0
21,77,"Bajo","Si",5,94,"Si",1,"Medio","Negativa",3,"No","Secundaria","Lejos","Masculino",65,0.693147180559945,4.35670882668959,8.77496438739212,28.4558923484917,0,0,1,0,0,1,0
13,61,"Bajo","No",7,73,"Si",2,"Alto","Positiva",2,"No","Secundaria","Cerca","Femenino",59,1.09861228866811,4.12713438504509,7.81024967590665,23.959683148738,0,0,0,0,1,0,0
18,94,"Medio","Si",7,69,"Si",1,"Medio","Positiva",2,"No","Secundaria","Lejos","Femenino",69,0.693147180559945,4.55387689160054,9.69535971483266,32.9344590650483,1,0,1,0,0,1,0
22,67,"Medio","Si",7,59,"Si",2,"Bajo","Positiva",3,"No","Postgrado","Cerca","Masculino",67,1.09861228866811,4.21950770517611,8.18535277187245,25.6829769762357,0,1,1,0,0,1,0
18,85,"Alto","No",7,69,"Si",2,"Bajo","Positiva",4,"No","Secundaria","Cerca","Masculino",68,1.09861228866811,4.45434729625351,9.21954445729289,30.5968761463216,1,0,1,0,1,0,1
19,61,"Medio","No",6,67,"Si",1,"Medio","Positiva",1,"No","Universitaria","Cerca","Masculino",62,0.693147180559945,4.12713438504509,7.81024967590665,23.959683148738,0,0,1,0,1,0,0
17,76,"Medio","No",8,100,"No",0,"Alto","Neutral",4,"No","Secundaria","Moderado","Masculino",65,0,4.34380542185368,8.71779788708135,28.1836831634198,0,0,0,1,1,0,1
11,99,"Medio","Si",7,52,"Si",0,"Alto","Neutral",5,"No","Universitaria","Cerca","Femenino",69,0,4.60517018598809,9.9498743710662,34.2039533818444,1,0,0,1,0,1,1
22,64,"Medio","Si",7,62,"Si",3,"Bajo","Neutral",4,"No","Postgrado","Moderado","Femenino",65,1.38629436111989,4.17438726989564,8,24.8273909713608,1,0,1,0,1,0,1
31,77,"Bajo","Si",5,53,"Si",1,"Medio","Neutral",2,"No","Secundaria","Cerca","Femenino",68,0.693147180559945,4.35670882668959,8.77496438739212,28.4558923484917,0,1,0,1,1,0,0
20,72,"Bajo","Si",8,93,"Si",4,"Bajo","Positiva",2,"No","Secundaria","Cerca","Masculino",68,1.6094379124341,4.29045944114839,8.48528137423857,27.0838897841752,1,0,0,1,0,1,0
21,96,"Medio","Si",6,71,"No",3,"Medio","Negativa",3,"No","Secundaria","Cerca","Femenino",71,1.38629436111989,4.57471097850338,9.79795897113271,33.4446303869241,0,1,0,1,1,0,0
24,95,"Bajo","Si",9,90,"Si",3,"Bajo","Positiva",4,"No","Secundaria","Moderado","Masculino",71,1.38629436111989,4.56434819146784,9.74679434480896,33.1899475010386,1,0,1,0,0,0,0
12,70,"Medio","No",5,85,"Si",1,"Alto","Positiva",3,"No","Postgrado","Cerca","Femenino",66,0.693147180559945,4.26267987704132,8.36660026534076,26.5271425203459,0,1,0,1,1,0,0
30,63,"Alto","Si",8,96,"Si",4,"Bajo","Positiva",3,"No","Postgrado","Cerca","Femenino",71,1.6094379124341,4.15888308335967,7.93725393319377,24.5395387185845,1,0,1,0,1,0,1
21,85,"Medio","No",4,51,"Si",2,"Bajo","Neutral",3,"No","Universitaria","Cerca","Femenino",66,1.09861228866811,4.45434729625351,9.21954445729289,30.5968761463216,0,0,1,0,1,0,0
30,73,"Bajo","No",4,60,"Si",0,"Bajo","Positiva",4,"No","Secundaria","Moderado","Femenino",66,0,4.30406509320417,8.54400374531753,27.3605202070912,1,0,0,1,0,0,1
31,61,"Medio","No",4,79,"Si",0,"Bajo","Positiva",3,"No","Secundaria","Moderado","Femenino",65,0,4.12713438504509,7.81024967590665,23.959683148738,1,0,1,0,0,0,0
25,65,"Bajo","Si",8,85,"Si",2,"Bajo","Negativa",3,"No","Postgrado","Cerca","Femenino",66,1.09861228866811,4.18965474202643,8.06225774829855,25.1138970113555,1,0,0,1,1,0,0
23,87,"Bajo","No",7,79,"Si",2,"Medio","Neutral",2,"No","Secundaria","Lejos","Masculino",67,1.09861228866811,4.47733681447821,9.32737905308882,31.1225111484748,1,0,1,0,1,0,0
21,68,"Medio","No",9,79,"Si",1,"Alto","Negativa",4,"No","Postgrado","Moderado","Femenino",66,0.693147180559945,4.23410650459726,8.24621125123532,25.9656018732522,0,0,1,0,0,1,1
19,94,"Medio","No",7,97,"Si",0,"Medio","Neutral",3,"No","Secundaria","Cerca","Femenino",69,0,4.55387689160054,9.69535971483266,32.9344590650483,1,0,1,0,1,0,0
27,62,"Bajo","No",7,96,"Si",2,"Bajo","Neutral",4,"No","Secundaria","Cerca","Masculino",66,1.09861228866811,4.14313472639153,7.87400787401181,24.2503124054604,1,0,0,1,1,0,0
21,69,"Medio","Si",7,52,"Si",0,"Bajo","Negativa",3,"No","Postgrado","Cerca","Masculino",64,0,4.24849524204936,8.30662386291807,26.2469825906804,0,0,0,1,1,0,0
8,100,"Alto","Si",6,71,"Si",0,"Bajo","Positiva",2,"No","Postgrado","Cerca","Femenino",70,0,4.61512051684126,10,34.4555204501369,1,0,0,1,0,1,0
13,77,"Medio","Si",6,76,"No",1,"Medio","Neutral",4,"No","Universitaria","Moderado","Masculino",62,0.693147180559945,4.35670882668959,8.77496438739212,28.4558923484917,0,0,0,0,0,0,1
19,88,"Medio","Si",5,68,"Si",1,"Bajo","Positiva",5,"No","Secundaria","Moderado","Masculino",67,0.693147180559945,4.48863636973214,9.38083151964686,31.3839670841923,0,1,0,0,0,0,0
22,67,"Medio","No",8,52,"Si",1,"Medio","Negativa",2,"Si","Universitaria","Moderado","Femenino",60,0.693147180559945,4.21950770517611,8.18535277187245,25.6829769762357,1,0,0,0,0,0,0
20,84,"Bajo","No",7,74,"Si",1,"Alto","Neutral",3,"No","Postgrado","Cerca","Femenino",66,0.693147180559945,4.44265125649032,9.16515138991168,30.3326693556488,0,0,0,0,1,0,0
27,89,"Medio","Si",7,99,"Si",0,"Medio","Positiva",2,"No","Secundaria","Cerca","Femenino",72,0,4.49980967033027,9.4339811320566,31.6445331884519,1,0,1,0,0,1,0
8,73,"Alto","Si",10,54,"Si",2,"Medio","Positiva",3,"No","Secundaria","Cerca","Masculino",63,1.09861228866811,4.30406509320417,8.54400374531753,27.3605202070912,1,0,1,0,1,0,0
21,93,"Bajo","Si",6,91,"Si",1,"Alto","Negativa",3,"No","Postgrado","Cerca","Masculino",69,0.693147180559945,4.54329478227,9.64365076099295,32.6781539201505,0,0,0,0,1,0,0
9,84,"Alto","Si",7,60,"Si",1,"Bajo","Positiva",3,"No","Universitaria","Moderado","Masculino",66,0.693147180559945,4.44265125649032,9.16515138991168,30.3326693556488,0,1,0,1,1,0,1
25,76,"Medio","Si",7,79,"Si",2,"Medio","Positiva",2,"No","Universitaria","Cerca","Masculino",69,1.09861228866811,4.34380542185368,8.71779788708135,28.1836831634198,1,0,1,0,1,0,0
19,82,"Medio","No",9,69,"Si",2,"Medio","Neutral",3,"No","Universitaria","Moderado","Masculino",68,1.09861228866811,4.4188406077966,9.05538513813742,29.8014050155455,0,0,0,1,1,0,1
23,83,"Bajo","No",7,67,"Si",3,"Bajo","Negativa",4,"No","Secundaria","Moderado","Femenino",66,1.38629436111989,4.43081679884331,9.1104335791443,30.0675172565702,1,0,1,0,0,0,0
15,67,"Medio","Si",7,94,"Si",0,"Alto","Positiva",2,"No","Postgrado","Moderado","Masculino",63,0,4.21950770517611,8.18535277187245,25.6829769762357,0,0,1,0,0,0,1
28,76,"Medio","Si",10,99,"Si",1,"Medio","Neutral",3,"No","Secundaria","Cerca","Masculino",70,0.693147180559945,4.34380542185368,8.71779788708135,28.1836831634198,0,1,1,0,1,0,0
26,74,"Medio","No",6,69,"Si",2,"Bajo","Positiva",4,"No","Postgrado","Moderado","Masculino",68,1.09861228866811,4.31748811353631,8.60232526704263,27.6360160846992,1,0,1,0,0,1,0
24,76,"Medio","Si",7,82,"Si",2,"Medio","Positiva",4,"No","Universitaria","Lejos","Masculino",68,1.09861228866811,4.34380542185368,8.71779788708135,28.1836831634198,1,0,1,0,1,0,0
19,90,"Medio","No",8,78,"Si",1,"Bajo","Neutral",3,"No","Secundaria","Moderado","Masculino",67,0.693147180559945,4.51085950651685,9.48683298050514,31.9042224374586,1,0,1,0,1,0,1
23,79,"Alto","Si",6,54,"Si",1,"Bajo","Neutral",1,"No","Secundaria","Moderado","Masculino",67,0.693147180559945,4.38202663467388,8.88819441731559,28.9971527495702,0,0,0,1,1,0,0
16,98,"Bajo","Si",8,52,"Si",3,"Bajo","Neutral",3,"No","Universitaria","Moderado","Femenino",69,1.38629436111989,4.59511985013459,9.89949493661167,33.9516228179442,1,0,0,1,0,1,0
25,72,"Medio","No",6,89,"Si",3,"Bajo","Neutral",5,"No","Secundaria","Cerca","Masculino",68,1.38629436111989,4.29045944114839,8.48528137423857,27.0838897841752,0,0,1,0,0,1,0
30,77,"Bajo","Si",9,70,"Si",0,"Medio","Neutral",1,"No","Secundaria","Moderado","Masculino",67,0,4.35670882668959,8.77496438739212,28.4558923484917,1,0,1,0,0,1,0
26,91,"Medio","Si",8,65,"Si",0,"Medio","Neutral",2,"No","Secundaria","Moderado","Masculino",70,0,4.52178857704904,9.53939201416946,32.1630474763355,0,0,0,1,0,1,0
16,82,"Alto","No",7,99,"Si",3,"Medio","Positiva",3,"No","Postgrado","Moderado","Masculino",70,1.38629436111989,4.4188406077966,9.05538513813742,29.8014050155455,0,0,0,1,1,0,0
22,82,"Bajo","No",5,54,"Si",2,"Medio","Neutral",2,"No","Universitaria","Moderado","Masculino",66,1.09861228866811,4.4188406077966,9.05538513813742,29.8014050155455,1,0,1,0,1,0,0
12,62,"Alto","Si",6,63,"Si",0,"Bajo","Negativa",2,"No","Secundaria","Cerca","Masculino",61,0,4.14313472639153,7.87400787401181,24.2503124054604,0,1,0,1,1,0,1
23,76,"Alto","Si",7,93,"Si",2,"Bajo","Negativa",2,"No","Universitaria","Cerca","Masculino",68,1.09861228866811,4.34380542185368,8.71779788708135,28.1836831634198,1,0,0,0,1,0,0
23,71,"Medio","Si",8,71,"Si",1,"Bajo","Neutral",2,"No","Postgrado","Cerca","Femenino",64,0.693147180559945,4.27666611901606,8.42614977317636,26.8061042870553,0,0,0,0,0,0,0
9,100,"Bajo","No",7,79,"Si",1,"Bajo","Positiva",2,"No","Postgrado","Cerca","Masculino",66,0.693147180559945,4.61512051684126,10,34.4555204501369,1,0,0,0,1,0,0
18,95,"Alto","No",8,96,"Si",3,"Medio","Negativa",6,"No","Postgrado","Cerca","Masculino",73,1.38629436111989,4.56434819146784,9.74679434480896,33.1899475010386,1,0,1,0,0,0,0
18,87,"Bajo","No",8,57,"No",3,"Alto","Positiva",4,"No","Secundaria","Cerca","Masculino",66,1.38629436111989,4.47733681447821,9.32737905308882,31.1225111484748,1,0,0,0,0,1,0
13,74,"Alto","Si",7,61,"Si",2,"Bajo","Positiva",3,"No","Secundaria","Moderado","Masculino",65,1.09861228866811,4.31748811353631,8.60232526704263,27.6360160846992,1,0,0,1,1,0,0
22,82,"Alto","Si",7,58,"Si",0,"Medio","Negativa",4,"No","Universitaria","Cerca","Masculino",68,0,4.4188406077966,9.05538513813742,29.8014050155455,1,0,1,0,1,0,0
22,94,"Medio","Si",7,75,"Si",0,"Bajo","Neutral",3,"No","Secundaria","Cerca","Masculino",69,0,4.55387689160054,9.69535971483266,32.9344590650483,0,0,1,0,0,1,0
19,95,"Alto","Si",6,91,"Si",1,"Medio","Neutral",4,"No","Universitaria","Cerca","Masculino",72,0.693147180559945,4.56434819146784,9.74679434480896,33.1899475010386,0,1,0,0,0,1,0
15,66,"Medio","No",9,63,"Si",3,"Medio","Neutral",3,"No","Secundaria","Cerca","Masculino",63,1.38629436111989,4.20469261939097,8.12403840463596,25.3990837029176,1,0,1,0,1,0,1
26,74,"Medio","No",8,57,"Si",0,"Medio","Positiva",1,"No","Secundaria","Cerca","Masculino",65,0,4.31748811353631,8.60232526704263,27.6360160846992,1,0,0,0,1,0,1
30,73,"Medio","Si",9,70,"Si",0,"Medio","Negativa",4,"No","Universitaria","Cerca","Masculino",69,0,4.30406509320417,8.54400374531753,27.3605202070912,0,0,0,1,1,0,0
17,62,"Bajo","No",6,99,"Si",2,"Medio","Negativa",3,"No","Secundaria","Lejos","Femenino",62,1.09861228866811,4.14313472639153,7.87400787401181,24.2503124054604,1,0,0,1,1,0,1
16,84,"Alto","Si",8,51,"Si",0,"Medio","Negativa",3,"No","Postgrado","Cerca","Femenino",66,0,4.44265125649032,9.16515138991168,30.3326693556488,0,0,1,0,1,0,0
23,94,"Bajo","Si",9,75,"Si",3,"Bajo","Neutral",2,"No","Postgrado","Moderado","Femenino",69,1.38629436111989,4.55387689160054,9.69535971483266,32.9344590650483,1,0,0,0,1,0,1
18,75,"Medio","Si",9,83,"Si",2,"Bajo","Positiva",4,"Si","Postgrado","Moderado","Femenino",67,1.09861228866811,4.33073334028633,8.66025403784439,27.9103973090706,1,0,0,1,1,0,0
19,90,"Alto","Si",5,90,"Si",0,"Bajo","Neutral",2,"No","Universitaria","Lejos","Femenino",94,0,4.51085950651685,9.48683298050514,31.9042224374586,0,0,1,0,1,0,0
24,85,"Medio","Si",7,87,"Si",2,"Medio","Neutral",2,"No","Secundaria","Cerca","Femenino",71,1.09861228866811,4.45434729625351,9.21954445729289,30.5968761463216,0,1,1,0,1,0,1
9,75,"Medio","No",7,54,"Si",2,"Bajo","Positiva",4,"No","Secundaria","Cerca","Femenino",61,1.09861228866811,4.33073334028633,8.66025403784439,27.9103973090706,0,0,1,0,1,0,0
28,66,"Medio","Si",9,73,"Si",2,"Bajo","Positiva",2,"No","Universitaria","Cerca","Masculino",68,1.09861228866811,4.20469261939097,8.12403840463596,25.3990837029176,1,0,0,1,1,0,0
20,88,"Medio","No",4,54,"Si",0,"Alto","Negativa",4,"No","Secundaria","Cerca","Masculino",66,0,4.48863636973214,9.38083151964686,31.3839670841923,0,0,1,0,0,0,0
18,94,"Alto","Si",5,81,"Si",0,"Alto","Negativa",5,"No","Secundaria","Cerca","Femenino",71,0,4.55387689160054,9.69535971483266,32.9344590650483,1,0,0,1,0,0,0
19,87,"Medio","No",9,54,"Si",3,"Bajo","Positiva",4,"No","Secundaria","Moderado","Femenino",66,1.38629436111989,4.47733681447821,9.32737905308882,31.1225111484748,0,0,0,0,0,1,0
20,61,"Medio","No",6,52,"Si",2,"Bajo","Negativa",2,"No","Postgrado","Cerca","Masculino",60,1.09861228866811,4.12713438504509,7.81024967590665,23.959683148738,1,0,0,0,0,0,1
10,69,"Medio","Si",5,65,"Si",0,"Medio","Positiva",3,"No","Secundaria","Cerca","Femenino",60,0,4.24849524204936,8.30662386291807,26.2469825906804,0,0,1,0,1,0,1
29,63,"Bajo","Si",9,97,"No",3,"Medio","Negativa",3,"No","Secundaria","Cerca","Masculino",66,1.38629436111989,4.15888308335967,7.93725393319377,24.5395387185845,0,1,0,0,0,1,0
20,83,"Bajo","Si",5,85,"Si",1,"Alto","Neutral",2,"No","Universitaria","Lejos","Masculino",67,0.693147180559945,4.43081679884331,9.1104335791443,30.0675172565702,1,0,1,0,0,1,0
23,90,"Bajo","No",9,50,"Si",4,"Medio","Neutral",3,"No","Secundaria","Moderado","Masculino",67,1.6094379124341,4.51085950651685,9.48683298050514,31.9042224374586,0,0,0,0,1,0,1
26,64,"Medio","No",5,64,"Si",2,"Alto","Negativa",1,"No","Secundaria","Cerca","Masculino",64,1.09861228866811,4.17438726989564,8,24.8273909713608,1,0,1,0,1,0,0
